,date,time,comp,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,match report,notes,sh,sot,dist,fk,pk,pkatt,sh_against,sot_against,dist_against,fk_against,pk_against,pkatt_against,season,team
41,2023-04-23,17:30,Bundesliga,Matchweek 29,Sun,Away,L,0,2,Leverkusen,1.9,1.1,69.0,29085,Willi Orban,3-4-3,Daniel Schlager,Match Report,,26.0,5.0,20.0,3.0,0,0,6.0,3.0,26.0,0.0,1,1,2023,RB Leipzig
42,2023-04-29,15:30,Bundesliga,Matchweek 30,Sat,Home,W,1,0,Hoffenheim,1.4,0.3,59.0,45294,Willi Orban,3-4-3,Tobias Stieler,Match Report,,15.0,2.0,15.0,0.0,0,0,5.0,1.0,15.3,0.0,0,0,2023,RB Leipzig
43,2023-05-02,20:45,DFB-Pokal,Semi-finals,Tue,Away,W,5,1,Freiburg,,,47.0,34700,Willi Orban,4-2-3-1,Sven Jablonski,Match Report,,12.0,6.0,,,1,1,10.0,2.0,,,0,0,2023,RB Leipzig
44,2023-05-06,15:30,Bundesliga,Matchweek 31,Sat,Away,W,1,0,Freiburg,1.9,0.4,59.0,32900,Willi Orban,4-2-2-2,Tobias Welz,Match Report,,13.0,5.0,18.7,0.0,0,0,3.0,1.0,12.2,0.0,0,0,2023,RB Leipzig
45,2023-05-14,17:30,Bundesliga,Matchweek 32,Sun,Home,W,2,1,Werder Bremen,2.2,1.1,61.0,47069,Willi Orban,4-2-2-2,Florian Badstübner,Match Report,,20.0,7.0,19.0,2.0,0,0,6.0,2.0,13.6,0.0,0,0,2023,RB Leipzig
46,2023-05-20,18:30,Bundesliga,Matchweek 33,Sat,Away,W,3,1,Bayern Munich,2.8,1.6,40.0,75000,Willi Orban,4-2-2-2,Deniz Aytekin,Match Report,,12.0,5.0,20.2,0.0,2,2,17.0,5.0,18.3,0.0,0,0,2023,RB Leipzig
47,2023-05-27,15:30,Bundesliga,Matchweek 34,Sat,Home,W,4,2,Schalke 04,2.6,1.2,51.0,47069,Willi Orban,4-2-2-2,Harm Osmers,Match Report,,18.0,11.0,17.7,0.0,0,0,15.0,4.0,12.9,0.0,0,0,2023,RB Leipzig
48,2023-06-03,20:00,DFB-Pokal,Final,Sat,Home,W,2,0,Eint Frankfurt,,,58.0,74322,Willi Orban,4-2-2-2,Daniel Siebert,Match Report,,12.0,3.0,,,0,0,6.0,2.0,,,0,0,2023,RB Leipzig
0,2022-08-01,18:01,DFB-Pokal,Round of 64,Mon,Away,W,2,1,Chemnitzer FC,,,57.0,13465,Christopher Trimmel,3-5-2,Bastian Dankert,Match Report,Required Extra Time,27.0,8.0,,,0,0,7.0,2.0,,,0,0,2023,Union Berlin
1,2022-08-06,15:30,Bundesliga,Matchweek 1,Sat,Home,W,3,1,Hertha BSC,1.0,0.3,49.0,22012,Christopher Trimmel,3-5-2,Marco Fritz,Match Report,,19.0,8.0,19.0,0.0,0,0,7.0,3.0,20.3,1.0,0,0,2023,Union Berlin
2,2022-08-14,15:30,Bundesliga,Matchweek 2,Sun,Away,D,0,0,Mainz 05,0.4,0.7,51.0,25009,Rani Khedira,3-5-2,Daniel Schlager,Match Report,,10.0,2.0,22.8,0.0,0,0,11.0,5.0,16.9,0.0,0,0,2023,Union Berlin
3,2022-08-20,18:30,Bundesliga,Matchweek 3,Sat,Home,W,2,1,RB Leipzig,0.7,0.9,27.0,21056,Christopher Trimmel,3-5-2,Deniz Aytekin,Match Report,,7.0,2.0,17.2,0.0,0,0,16.0,1.0,18.6,0.0,0,0,2023,Union Berlin
4,2022-08-27,15:30,Bundesliga,Matchweek 4,Sat,Away,W,6,1,Schalke 04,1.1,1.9,41.0,62271,Rani Khedira,3-5-2,Robert Hartmann,Match Report,,12.0,7.0,16.1,0.0,0,0,15.0,6.0,14.6,0.0,1,1,2023,Union Berlin
5,2022-09-03,15:30,Bundesliga,Matchweek 5,Sat,Home,D,1,1,Bayern Munich,0.3,1.5,26.0,22012,Christopher Trimmel,3-5-2,Frank Willenborg,Match Report,,7.0,2.0,24.4,0.0,0,0,21.0,6.0,18.1,0.0,0,0,2023,Union Berlin
6,2022-09-08,18:45,Europa Lg,Group stage,Thu,Home,L,0,1,be Union SG,0.5,0.8,59.0,21512,Christopher Trimmel,3-5-2,Serhiy Boiko,Match Report,,10.0,3.0,16.3,0.0,0,0,7.0,3.0,12.4,0.0,0,0,2023,Union Berlin
7,2022-09-11,15:30,Bundesliga,Matchweek 6,Sun,Away,W,1,0,Köln,1.5,0.6,47.0,49500,Christopher Trimmel,3-5-2,Benjamin Cortus,Match Report,,11.0,2.0,18.7,0.0,0,1,8.0,3.0,14.8,0.0,0,0,2023,Union Berlin
8,2022-09-15,20:00,Europa Lg,Group stage,Thu,Away,L,0,1,pt Braga,0.7,1.0,45.0,17782,Rani Khedira,3-5-2,Filip Glova,Match Report,,12.0,5.0,15.5,0.0,0,0,12.0,4.0,18.4,0.0,0,0,2023,Union Berlin
9,2022-09-18,15:30,Bundesliga,Matchweek 7,Sun,Home,W,2,0,Wolfsburg,1.4,0.3,48.0,22012,Christopher Trimmel,3-5-2,Robert Schröder,Match Report,,16.0,4.0,18.4,0.0,0,0,5.0,0.0,19.5,0.0,0,0,2023,Union Berlin
10,2022-10-01,15:30,Bundesliga,Matchweek 8,Sat,Away,L,0,2,Eint Frankfurt,1.0,0.8,53.0,50500,Christopher Trimmel,3-5-2,Sascha Stegemann,Match Report,,16.0,5.0,16.9,0.0,0,0,13.0,4.0,23.0,1.0,0,0,2023,Union Berlin
11,2022-10-06,18:45,Europa Lg,Group stage,Thu,Away,W,1,0,se Malmö,1.4,0.7,29.0,16057,Christopher Trimmel,3-5-2,Halil Umut Meler,Match Report,,19.0,7.0,15.1,0.0,0,0,7.0,4.0,18.6,0.0,0,0,2023,Union Berlin
12,2022-10-09,19:30,Bundesliga,Matchweek 9,Sun,Away,W,1,0,Stuttgart,0.7,1.0,48.0,43250,Rani Khedira,3-5-2,Bastian Dankert,Match Report,,7.0,4.0,15.1,0.0,0,0,9.0,3.0,13.7,1.0,0,0,2023,Union Berlin
13,2022-10-13,21:00,Europa Lg,Group stage,Thu,Home,W,1,0,se Malmö,1.6,0.1,44.0,21800,Christopher Trimmel,3-5-2,Aleksandar Stavrev,Match Report,,13.0,6.0,20.6,0.0,1,1,3.0,0.0,24.1,0.0,0,0,2023,Union Berlin
14,2022-10-16,17:30,Bundesliga,Matchweek 10,Sun,Home,W,2,0,Dortmund,1.9,0.8,24.0,22012,Christopher Trimmel,3-5-2,Tobias Stieler,Match Report,,16.0,5.0,17.3,0.0,0,0,14.0,6.0,18.3,1.0,0,0,2023,Union Berlin
15,2022-10-19,20:45,DFB-Pokal,Round of 32,Wed,Home,W,2,0,Heidenheim,,,59.0,20500,Julian Ryerson,3-5-2,Florian Badstübner,Match Report,,19.0,9.0,,,0,0,7.0,1.0,,,0,0,2023,Union Berlin
16,2022-10-23,15:30,Bundesliga,Matchweek 11,Sun,Away,L,1,2,Bochum,1.0,1.1,53.0,25460,Christopher Trimmel,3-5-2,Deniz Aytekin,Match Report,,7.0,2.0,22.8,0.0,0,1,9.0,5.0,15.0,0.0,0,0,2023,Union Berlin
17,2022-10-27,18:45,Europa Lg,Group stage,Thu,Home,W,1,0,pt Braga,1.5,0.2,40.0,21082,Christopher Trimmel,3-5-2,Craig Pawson,Match Report,,13.0,3.0,20.7,0.0,1,1,5.0,3.0,26.5,2.0,0,0,2023,Union Berlin
18,2022-10-30,15:30,Bundesliga,Matchweek 12,Sun,Home,W,2,1,Gladbach,0.9,1.0,55.0,22012,Rani Khedira,3-5-2,Harm Osmers,Match Report,,13.0,5.0,18.9,0.0,0,0,7.0,3.0,16.6,1.0,0,0,2023,Union Berlin
19,2022-11-03,21:00,Europa Lg,Group stage,Thu,Away,W,1,0,be Union SG,0.7,0.3,39.0,5597,Christopher Trimmel,3-5-2,Andris Treimanis,Match Report,,10.0,2.0,21.2,1.0,0,0,6.0,1.0,18.6,0.0,0,0,2023,Union Berlin
20,2022-11-06,15:30,Bundesliga,Matchweek 13,Sun,Away,L,0,5,Leverkusen,0.3,1.9,42.0,30210,Christopher Trimmel,3-5-2,Robert Schröder,Match Report,,7.0,1.0,16.6,0.0,0,0,11.0,8.0,17.3,0.0,0,0,2023,Union Berlin
21,2022-11-09,20:30,Bundesliga,Matchweek 14,Wed,Home,D,2,2,Augsburg,1.2,0.6,59.0,22012,Rani Khedira,3-5-2,Sascha Stegemann,Match Report,,19.0,6.0,18.1,1.0,0,0,7.0,2.0,20.4,1.0,0,0,2023,Union Berlin
22,2022-11-13,17:30,Bundesliga,Matchweek 15,Sun,Away,L,1,4,Freiburg,1.7,2.3,28.0,33800,Christopher Trimmel,3-5-2,Deniz Aytekin,Match Report,,2.0,1.0,29.5,0.0,1,2,5.0,3.0,20.4,0.0,2,2,2023,Union Berlin
23,2023-01-21,15:30,Bundesliga,Matchweek 16,Sat,Home,W,3,1,Hoffenheim,2.9,1.0,52.0,21747,Christopher Trimmel,3-5-2,Robert Hartmann,Match Report,,21.0,5.0,15.8,0.0,0,1,12.0,4.0,17.4,1.0,0,0,2023,Union Berlin
24,2023-01-25,20:30,Bundesliga,Matchweek 17,Wed,Away,W,2,1,Werder Bremen,1.1,0.6,42.0,41500,Rani Khedira,3-5-2,Bastian Dankert,Match Report,,9.0,5.0,15.2,0.0,0,0,9.0,4.0,19.5,1.0,0,0,2023,Union Berlin
25,2023-01-28,15:30,Bundesliga,Matchweek 18,Sat,Away,W,2,0,Hertha BSC,1.0,0.5,48.0,74667,Christopher Trimmel,3-5-2,Felix Brych,Match Report,,7.0,3.0,15.1,0.0,0,0,10.0,3.0,19.4,0.0,0,0,2023,Union Berlin
26,2023-01-31,20:45,DFB-Pokal,Round of 16,Tue,Home,W,2,1,Wolfsburg,,,46.0,22012,Rani Khedira,3-5-2,Sascha Stegemann,Match Report,,10.0,6.0,,,0,0,7.0,3.0,,,0,0,2023,Union Berlin
27,2023-02-04,15:30,Bundesliga,Matchweek 19,Sat,Home,W,2,1,Mainz 05,1.1,1.3,51.0,22012,Christopher Trimmel,3-5-2,Florian Badstübner,Match Report,,11.0,4.0,16.3,0.0,0,0,11.0,4.0,20.7,0.0,1,1,2023,Union Berlin
28,2023-02-11,18:30,Bundesliga,Matchweek 20,Sat,Away,W,2,1,RB Leipzig,1.7,0.6,37.0,47069,Rani Khedira,3-5-2,Daniel Schlager,Match Report,,5.0,2.0,30.9,0.0,1,1,10.0,2.0,21.8,0.0,0,0,2023,Union Berlin
29,2023-02-16,18:45,Europa Lg,Knockout round play-offs,Thu,Away,D,0,0,nl Ajax,0.8,0.4,34.0,54322,Rani Khedira,3-5-2,Halil Umut Meler,Match Report,Leg 1 of 2,13.0,3.0,19.9,1.0,0,0,8.0,0.0,18.5,0.0,0,0,2023,Union Berlin
30,2023-02-19,15:30,Bundesliga,Matchweek 21,Sun,Home,D,0,0,Schalke 04,0.9,0.4,54.0,22012,Christopher Trimmel,3-5-2,Tobias Reichel,Match Report,,9.0,4.0,18.3,0.0,0,0,8.0,1.0,16.4,0.0,0,0,2023,Union Berlin
31,2023-02-23,21:00,Europa Lg,Knockout round play-offs,Thu,Home,W,3,1,nl Ajax,1.7,1.9,27.0,21800,Rani Khedira,3-5-2,Ricardo de Burgos,Match Report,Leg 2 of 2; Union Berlin won,9.0,5.0,17.5,0.0,1,1,11.0,3.0,12.5,0.0,0,0,2023,Union Berlin
32,2023-02-26,17:30,Bundesliga,Matchweek 22,Sun,Away,L,0,3,Bayern Munich,0.4,3.6,31.0,75000,Christopher Trimmel,3-5-2,Marco Fritz,Match Report,,3.0,0.0,14.1,0.0,0,0,20.0,9.0,13.8,0.0,0,0,2023,Union Berlin
33,2023-03-04,15:30,Bundesliga,Matchweek 23,Sat,Home,D,0,0,Köln,0.5,0.9,52.0,22012,Christopher Trimmel,3-5-2,Tobias Stieler,Match Report,,8.0,2.0,16.0,0.0,0,0,10.0,4.0,15.3,0.0,0,0,2023,Union Berlin
34,2023-03-09,18:45,Europa Lg,Round of 16,Thu,Home,D,3,3,be Union SG,2.6,1.3,65.0,21605,Christopher Trimmel,3-5-2,Orel Grinfeeld,Match Report,Leg 1 of 2,19.0,7.0,13.9,1.0,0,1,7.0,4.0,22.6,1.0,0,0,2023,Union Berlin
35,2023-03-12,19:30,Bundesliga,Matchweek 24,Sun,Away,D,1,1,Wolfsburg,1.3,1.7,42.0,23554,Rani Khedira,3-4-3,Robert Schröder,Match Report,,11.0,1.0,19.2,0.0,1,1,15.0,6.0,17.5,2.0,0,0,2023,Union Berlin
36,2023-03-16,21:00,Europa Lg,Round of 16,Thu,Away,L,0,3,be Union SG,0.4,1.7,45.0,15681,Rani Khedira,3-5-2,José Sánchez,Match Report,Leg 2 of 2; Union SG won,6.0,1.0,21.1,3.0,0,0,13.0,7.0,19.0,0.0,0,0,2023,Union Berlin
37,2023-03-19,15:30,Bundesliga,Matchweek 25,Sun,Home,W,2,0,Eint Frankfurt,1.3,2.7,37.0,22012,Rani Khedira,3-5-2,Christian Dingert,Match Report,,15.0,3.0,17.8,0.0,0,0,19.0,5.0,15.2,0.0,0,0,2023,Union Berlin
38,2023-04-01,15:30,Bundesliga,Matchweek 26,Sat,Home,W,3,0,Stuttgart,1.9,2.2,39.0,22012,Christopher Trimmel,3-5-2,Florian Badstübner,Match Report,,12.0,5.0,14.9,0.0,0,0,17.0,7.0,19.9,1.0,0,0,2023,Union Berlin
39,2023-04-04,18:00,DFB-Pokal,Quarter-finals,Tue,Away,L,0,2,Eint Frankfurt,,,39.0,50000,Christopher Trimmel,3-5-2,Bastian Dankert,Match Report,,12.0,2.0,,,0,0,9.0,3.0,,,0,0,2023,Union Berlin
40,2023-04-08,15:30,Bundesliga,Matchweek 27,Sat,Away,L,1,2,Dortmund,0.5,2.6,37.0,81365,Rani Khedira,3-5-2,Daniel Schlager,Match Report,,7.0,2.0,25.9,0.0,0,0,15.0,6.0,15.4,0.0,0,0,2023,Union Berlin
41,2023-04-16,17:30,Bundesliga,Matchweek 28,Sun,Home,D,1,1,Bochum,1.2,1.8,40.0,20000,Rani Khedira,3-5-2,Tobias Stieler,Match Report,,10.0,2.0,14.4,1.0,0,0,13.0,5.0,15.7,0.0,1,1,2023,Union Berlin
42,2023-04-23,19:30,Bundesliga,Matchweek 29,Sun,Away,W,1,0,Gladbach,1.3,0.7,38.0,52107,Rani Khedira,3-5-2,Martin Petersen,Match Report,,13.0,2.0,18.9,0.0,0,0,8.0,4.0,18.0,0.0,0,0,2023,Union Berlin
43,2023-04-29,15:30,Bundesliga,Matchweek 30,Sat,Home,D,0,0,Leverkusen,0.8,0.8,35.0,22012,Rani Khedira,3-5-2,Marco Fritz,Match Report,,9.0,1.0,14.5,0.0,0,0,9.0,1.0,15.2,0.0,0,0,2023,Union Berlin
44,2023-05-06,15:30,Bundesliga,Matchweek 31,Sat,Away,L,0,1,Augsburg,0.7,0.9,62.0,30660,Rani Khedira,3-5-2,Florian Badstübner,Match Report,,12.0,5.0,19.0,0.0,0,0,13.0,3.0,21.7,1.0,0,0,2023,Union Berlin
45,2023-05-13,15:30,Bundesliga,Matchweek 32,Sat,Home,W,4,2,Freiburg,1.5,2.1,37.0,22012,Christopher Trimmel,3-5-2,Marco Fritz,Match Report,,10.0,4.0,17.1,1.0,0,0,10.0,4.0,15.0,0.0,1,1,2023,Union Berlin
46,2023-05-20,15:30,Bundesliga,Matchweek 33,Sat,Away,L,2,4,Hoffenheim,2.0,2.4,57.0,30000,Christopher Trimmel,3-5-2,Christian Dingert,Match Report,,18.0,3.0,16.1,1.0,0,0,9.0,4.0,18.1,0.0,1,1,2023,Union Berlin
47,2023-05-27,15:30,Bundesliga,Matchweek 34,Sat,Home,W,1,0,Werder Bremen,0.9,0.4,48.0,22012,Christopher Trimmel,3-5-2,Patrick Ittrich,Match Report,,15.0,4.0,17.5,1.0,0,0,7.0,3.0,21.2,1.0,0,0,2023,Union Berlin
0,2022-07-31,15:31,DFB-Pokal,Round of 64,Sun,Away,W,2,1,Kaiserslautern,,,65.0,38317,Christian Günter,4-2-3-1,Jörg Jablonksi,Match Report,Required Extra Time,23.0,6.0,,,0,0,16.0,3.0,,,0,0,2023,Freiburg
1,2022-08-06,15:30,Bundesliga,Matchweek 1,Sat,Away,W,4,0,Augsburg,1.2,0.7,47.0,25310,Christian Günter,4-2-3-1,Bastian Dankert,Match Report,,18.0,7.0,19.2,1.0,0,0,11.0,2.0,17.4,1.0,0,0,2023,Freiburg
2,2022-08-12,20:30,Bundesliga,Matchweek 2,Fri,Home,L,1,3,Dortmund,1.0,1.1,39.0,34700,Christian Günter,4-2-3-1,Tobias Welz,Match Report,,16.0,7.0,18.7,1.0,0,0,13.0,6.0,20.6,1.0,0,0,2023,Freiburg
3,2022-08-20,15:30,Bundesliga,Matchweek 3,Sat,Away,W,1,0,Stuttgart,0.6,0.9,40.0,47500,Christian Günter,4-2-3-1,Felix Brych,Match Report,,9.0,3.0,22.0,0.0,0,0,17.0,4.0,16.9,0.0,0,0,2023,Freiburg
4,2022-08-26,20:30,Bundesliga,Matchweek 4,Fri,Home,W,1,0,Bochum,3.9,1.2,48.0,32800,Christian Günter,4-2-3-1,Marco Fritz,Match Report,,28.0,12.0,16.3,1.0,0,1,15.0,5.0,15.3,0.0,0,0,2023,Freiburg
5,2022-09-03,15:30,Bundesliga,Matchweek 5,Sat,Away,W,3,2,Leverkusen,1.9,1.8,50.0,26853,Christian Günter,3-4-3,Sascha Stegemann,Match Report,,6.0,3.0,10.1,1.0,0,0,15.0,6.0,14.4,0.0,0,0,2023,Freiburg
6,2022-09-08,21:00,Europa Lg,Group stage,Thu,Home,W,2,1,az Qarabağ,1.6,1.0,47.0,31500,Christian Günter,4-4-2,Erik Lambrechts,Match Report,,13.0,5.0,19.4,0.0,1,1,17.0,6.0,21.4,0.0,0,0,2023,Freiburg
7,2022-09-11,17:30,Bundesliga,Matchweek 6,Sun,Home,D,0,0,Gladbach,1.1,1.2,43.0,34700,Christian Günter,4-4-1-1,Tobias Stieler,Match Report,,12.0,7.0,14.6,0.0,0,0,14.0,5.0,15.0,0.0,0,0,2023,Freiburg
8,2022-09-15,19:45,Europa Lg,Group stage,Thu,Away,W,3,0,gr Olympiacos,2.1,0.4,52.0,23104,Christian Günter,4-4-2,Matej Jug,Match Report,,16.0,8.0,14.8,0.0,0,0,7.0,2.0,14.8,0.0,0,0,2023,Freiburg
9,2022-09-18,19:30,Bundesliga,Matchweek 7,Sun,Away,D,0,0,Hoffenheim,1.0,0.7,50.0,24233,Christian Günter,4-2-3-1,Deniz Aytekin,Match Report,,14.0,4.0,18.1,0.0,0,0,10.0,3.0,17.9,0.0,0,0,2023,Freiburg
10,2022-10-01,15:30,Bundesliga,Matchweek 8,Sat,Home,W,2,1,Mainz 05,2.0,1.6,53.0,34700,Christian Günter,4-2-3-1,Sven Jablonski,Match Report,,13.0,6.0,13.8,1.0,0,0,15.0,6.0,19.1,1.0,0,0,2023,Freiburg
11,2022-10-06,21:00,Europa Lg,Group stage,Thu,Home,W,2,0,fr Nantes,1.4,1.5,60.0,33200,Christian Günter,4-4-2,Glenn Nyberg,Match Report,,16.0,6.0,18.1,1.0,0,0,15.0,2.0,17.6,0.0,0,0,2023,Freiburg
12,2022-10-09,17:30,Bundesliga,Matchweek 9,Sun,Away,D,2,2,Hertha BSC,1.0,1.6,58.0,40481,Christian Günter,4-2-3-1,Robert Schröder,Match Report,,9.0,4.0,14.3,1.0,0,0,12.0,2.0,22.8,0.0,1,1,2023,Freiburg
13,2022-10-13,18:45,Europa Lg,Group stage,Thu,Away,W,4,0,fr Nantes,1.8,1.0,57.0,31845,Christian Günter,4-2-3-1,Horațiu Fesnic,Match Report,,16.0,8.0,16.2,0.0,0,0,11.0,3.0,15.1,0.0,0,0,2023,Freiburg
14,2022-10-16,19:30,Bundesliga,Matchweek 10,Sun,Away,L,0,5,Bayern Munich,0.3,2.1,34.0,75000,Christian Günter,4-4-2,Sascha Stegemann,Match Report,,6.0,0.0,17.5,0.0,0,0,16.0,8.0,18.4,0.0,0,0,2023,Freiburg
15,2022-10-19,18:00,DFB-Pokal,Round of 32,Wed,Home,W,2,1,St. Pauli,,,66.0,33000,Christian Günter,4-2-3-1,Felix Brych,Match Report,Required Extra Time,23.0,6.0,,,0,0,13.0,5.0,,,0,0,2023,Freiburg
16,2022-10-22,15:30,Bundesliga,Matchweek 11,Sat,Home,W,2,0,Werder Bremen,2.9,0.5,61.0,34700,Christian Günter,3-4-3,Bastian Dankert,Match Report,,24.0,6.0,20.0,2.0,1,1,10.0,1.0,17.6,0.0,0,0,2023,Freiburg
17,2022-10-27,21:00,Europa Lg,Group stage,Thu,Home,D,1,1,gr Olympiacos,1.5,2.1,65.0,33000,Christian Günter,4-4-2,Kristo Tohver,Match Report,,20.0,8.0,14.1,0.0,0,0,7.0,2.0,14.5,0.0,0,0,2023,Freiburg
18,2022-10-30,17:30,Bundesliga,Matchweek 12,Sun,Away,W,2,0,Schalke 04,2.3,0.6,55.0,61115,Christian Günter,4-2-3-1,Christian Dingert,Match Report,,17.0,7.0,16.4,0.0,1,1,12.0,3.0,19.0,0.0,0,0,2023,Freiburg
19,2022-11-03,21:45,Europa Lg,Group stage,Thu,Away,D,1,1,az Qarabağ,1.1,1.0,45.0,30430,Christian Günter,4-4-2,Alekseiy Kovalev,Match Report,,7.0,1.0,24.1,1.0,1,1,12.0,5.0,17.4,0.0,0,0,2023,Freiburg
20,2022-11-06,17:30,Bundesliga,Matchweek 13,Sun,Home,W,2,0,Köln,1.4,0.5,55.0,33800,Christian Günter,4-2-3-1,Florian Badstübner,Match Report,,12.0,5.0,17.4,0.0,0,0,6.0,2.0,14.2,0.0,0,0,2023,Freiburg
21,2022-11-09,20:30,Bundesliga,Matchweek 14,Wed,Away,L,1,3,RB Leipzig,0.2,2.9,42.0,41240,Christian Günter,3-5-2,Harm Osmers,Match Report,,3.0,2.0,16.1,0.0,0,0,15.0,7.0,17.7,0.0,1,1,2023,Freiburg
22,2022-11-13,17:30,Bundesliga,Matchweek 15,Sun,Home,W,4,1,Union Berlin,2.3,1.7,72.0,33800,Christian Günter,3-4-3,Deniz Aytekin,Match Report,,5.0,3.0,20.4,0.0,2,2,2.0,1.0,29.5,0.0,1,2,2023,Freiburg
23,2023-01-21,15:30,Bundesliga,Matchweek 16,Sat,Away,L,0,6,Wolfsburg,0.7,2.7,47.0,25849,Christian Günter,4-2-3-1,Felix Zwayer,Match Report,,9.0,1.0,14.6,0.0,0,0,11.0,9.0,17.2,0.0,1,1,2023,Freiburg
24,2023-01-25,20:30,Bundesliga,Matchweek 17,Wed,Home,D,1,1,Eint Frankfurt,1.9,0.2,44.0,34700,Christian Günter,3-4-3,Deniz Aytekin,Match Report,,13.0,5.0,15.8,0.0,0,0,4.0,2.0,17.9,0.0,0,0,2023,Freiburg
25,2023-01-28,15:30,Bundesliga,Matchweek 18,Sat,Home,W,3,1,Augsburg,1.7,1.7,46.0,33500,Christian Günter,3-4-3,Christian Dingert,Match Report,,14.0,9.0,15.7,0.0,0,0,14.0,3.0,17.7,0.0,1,1,2023,Freiburg
26,2023-02-04,15:30,Bundesliga,Matchweek 19,Sat,Away,L,1,5,Dortmund,0.4,1.9,24.0,81365,Christian Günter,5-3-2,Robert Schröder,Match Report,,6.0,3.0,21.5,0.0,0,0,26.0,10.0,19.1,1.0,0,0,2023,Freiburg
27,2023-02-07,18:00,DFB-Pokal,Round of 16,Tue,Away,W,2,0,Sandhausen,,,69.0,11782,Christian Günter,4-2-3-1,Marco Fritz,Match Report,,16.0,3.0,,,0,0,9.0,2.0,,,0,0,2023,Freiburg
28,2023-02-11,15:30,Bundesliga,Matchweek 20,Sat,Home,W,2,1,Stuttgart,2.0,1.1,53.0,34700,Christian Günter,4-2-3-1,Sascha Stegemann,Match Report,,7.0,3.0,20.1,0.0,2,2,15.0,3.0,18.0,1.0,0,0,2023,Freiburg
29,2023-02-18,15:30,Bundesliga,Matchweek 21,Sat,Away,W,2,0,Bochum,2.6,1.4,52.0,25100,Christian Günter,4-2-3-1,Felix Zwayer,Match Report,,19.0,5.0,15.2,0.0,0,0,16.0,5.0,15.9,1.0,0,0,2023,Freiburg
30,2023-02-26,15:30,Bundesliga,Matchweek 22,Sun,Home,D,1,1,Leverkusen,0.8,2.2,45.0,34000,Mark Flekken,4-4-2,Daniel Siebert,Match Report,,9.0,4.0,18.5,1.0,0,0,18.0,4.0,16.1,1.0,0,0,2023,Freiburg
31,2023-03-04,15:30,Bundesliga,Matchweek 23,Sat,Away,D,0,0,Gladbach,0.3,1.5,48.0,52000,Christian Günter,3-5-2,Benjamin Brand,Match Report,,8.0,3.0,22.1,1.0,0,0,9.0,3.0,14.5,0.0,0,0,2023,Freiburg
32,2023-03-09,21:00,Europa Lg,Round of 16,Thu,Away,L,0,1,it Juventus,0.0,2.0,53.0,37474,Christian Günter,3-4-3,Anastasios Sidiropoulos,Match Report,Leg 1 of 2,1.0,0.0,25.9,1.0,0,0,20.0,6.0,18.5,2.0,0,0,2023,Freiburg
33,2023-03-12,15:30,Bundesliga,Matchweek 24,Sun,Home,W,2,1,Hoffenheim,0.6,1.0,59.0,33500,Christian Günter,4-4-2,Harm Osmers,Match Report,,9.0,3.0,15.4,0.0,0,0,12.0,1.0,17.0,0.0,0,0,2023,Freiburg
34,2023-03-16,18:45,Europa Lg,Round of 16,Thu,Home,L,0,2,it Juventus,0.8,1.8,52.0,33420,Christian Günter,3-4-3,Serdar Gözübüyük,Match Report,Leg 2 of 2; Juventus won,12.0,4.0,17.9,1.0,0,0,14.0,7.0,20.1,0.0,1,1,2023,Freiburg
35,2023-03-19,19:30,Bundesliga,Matchweek 25,Sun,Away,D,1,1,Mainz 05,1.7,1.0,53.0,26800,Christian Günter,3-4-3,Bastian Dankert,Match Report,,11.0,5.0,19.2,0.0,0,0,10.0,5.0,16.4,1.0,0,0,2023,Freiburg
36,2023-04-01,15:30,Bundesliga,Matchweek 26,Sat,Home,D,1,1,Hertha BSC,1.2,1.8,58.0,34700,Christian Günter,3-4-3,Sven Jablonski,Match Report,,16.0,8.0,19.9,2.0,0,0,10.0,2.0,13.8,0.0,0,0,2023,Freiburg
37,2023-04-04,20:45,DFB-Pokal,Quarter-finals,Tue,Away,W,2,1,Bayern Munich,,,33.0,75000,Christian Günter,4-4-2,Harm Osmers,Match Report,,10.0,4.0,,,1,1,16.0,4.0,,,0,0,2023,Freiburg
38,2023-04-08,15:30,Bundesliga,Matchweek 27,Sat,Home,L,0,1,Bayern Munich,1.0,3.5,34.0,34700,Christian Günter,4-2-2-2,Daniel Siebert,Match Report,,10.0,2.0,16.3,1.0,0,0,22.0,8.0,16.2,0.0,0,0,2023,Freiburg
39,2023-04-16,15:30,Bundesliga,Matchweek 28,Sun,Away,W,2,1,Werder Bremen,0.8,1.7,50.0,42100,Christian Günter,4-2-2-2,Florian Badstübner,Match Report,,7.0,3.0,17.4,2.0,0,0,13.0,5.0,19.1,0.0,0,0,2023,Freiburg
40,2023-04-23,15:30,Bundesliga,Matchweek 29,Sun,Home,W,4,0,Schalke 04,2.1,0.3,45.0,34700,Christian Günter,4-2-2-2,Robert Hartmann,Match Report,,26.0,12.0,16.6,0.0,0,0,9.0,3.0,18.7,0.0,0,0,2023,Freiburg
41,2023-04-29,15:30,Bundesliga,Matchweek 30,Sat,Away,W,1,0,Köln,1.6,1.6,43.0,50000,Christian Günter,4-2-2-2,Tobias Reichel,Match Report,,13.0,6.0,16.2,0.0,0,0,19.0,4.0,16.9,0.0,0,0,2023,Freiburg
