,date,time,comp,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,match report,notes,sh,sot,dist,fk,pk,pkatt,sh_against,sot_against,dist_against,fk_against,pk_against,pkatt_against,season,team
33,2023-04-16,17:05,Ligue 1,Matchweek 31,Sun,Away,L,1,3,Monaco,1.1,1.9,53.0,6930.0,Laurent Abergel,4-1-4-1,Bastien Dechepy,Match Report,,6.0,3.0,22.5,0.0,1,1,11.0,6.0,15.0,0.0,0,0,2023,Lorient
34,2023-04-23,15:00,Ligue 1,Matchweek 32,Sun,Home,L,0,1,Toulouse,0.6,1.1,54.0,15948.0,Laurent Abergel,3-4-3,Marc Bollengier,Match Report,,9.0,1.0,19.8,0.0,0,0,13.0,4.0,18.4,1.0,0,0,2023,Lorient
35,2023-04-30,17:05,Ligue 1,Matchweek 33,Sun,Away,W,3,1,Paris S-G,2.9,1.8,46.0,41454.0,Laurent Abergel,3-4-3,Jérôme Brisard,Match Report,,14.0,7.0,17.6,0.0,0,0,13.0,4.0,21.3,1.0,0,0,2023,Lorient
36,2023-05-07,15:00,Ligue 1,Matchweek 34,Sun,Home,W,2,1,Brest,1.0,1.5,46.0,16338.0,Laurent Abergel,3-4-3,Benoît Millot,Match Report,,6.0,3.0,14.2,0.0,0,0,14.0,1.0,21.3,1.0,1,1,2023,Lorient
37,2023-05-14,15:00,Ligue 1,Matchweek 35,Sun,Away,D,1,1,Montpellier,0.6,1.6,57.0,12595.0,Laurent Abergel,3-4-3,Mathieu Vernice,Match Report,,11.0,3.0,19.4,1.0,0,0,15.0,3.0,15.5,0.0,0,0,2023,Lorient
38,2023-05-21,17:05,Ligue 1,Matchweek 36,Sun,Home,L,1,3,Lens,1.3,1.9,47.0,16724.0,Laurent Abergel,3-4-3,Stéphanie Frappart,Match Report,,13.0,5.0,16.5,0.0,0,0,15.0,7.0,16.0,1.0,0,0,2023,Lorient
39,2023-05-27,21:00,Ligue 1,Matchweek 37,Sat,Away,L,0,2,Clermont Foot,1.1,1.4,55.0,13050.0,Laurent Abergel,3-4-3,Florent Batta,Match Report,,5.0,0.0,20.2,0.0,0,1,18.0,7.0,19.8,1.0,0,0,2023,Lorient
40,2023-06-03,21:00,Ligue 1,Matchweek 38,Sat,Home,W,2,1,Strasbourg,0.5,1.0,53.0,16351.0,Laurent Abergel,3-4-3,Bastien Dechepy,Match Report,,5.0,3.0,15.0,0.0,0,0,15.0,7.0,20.2,2.0,0,0,2023,Lorient
0,2022-08-07,20:45,Ligue 1,Matchweek 1,Sun,Away,L,1,4,Marseille,0.9,2.1,44.0,62738.0,Yunis Abdelhamid,4-3-3,Jérôme Brisard,Match Report,,16.0,6.0,19.4,0.0,0,0,16.0,6.0,13.8,0.0,0,0,2023,Reims
1,2022-08-14,15:00,Ligue 1,Matchweek 2,Sun,Home,L,2,4,Clermont Foot,2.7,1.9,42.0,9456.0,Yunis Abdelhamid,3-4-3,Johan Hamel,Match Report,,7.0,3.0,19.9,0.0,2,2,9.0,4.0,20.3,0.0,1,1,2023,Reims
2,2022-08-21,13:00,Ligue 1,Matchweek 3,Sun,Away,D,1,1,Strasbourg,2.0,1.2,37.0,25175.0,Yunis Abdelhamid,3-4-1-2,Ruddy Buquet,Match Report,,12.0,6.0,14.0,1.0,0,0,12.0,3.0,15.2,1.0,0,0,2023,Reims
3,2022-08-28,17:05,Ligue 1,Matchweek 4,Sun,Home,D,1,1,Lyon,0.4,1.1,26.0,14930.0,Yunis Abdelhamid,3-4-1-2,Jeremy Stinat,Match Report,,8.0,5.0,21.1,1.0,0,0,18.0,5.0,19.6,1.0,0,0,2023,Reims
4,2022-08-31,19:00,Ligue 1,Matchweek 5,Wed,Away,W,4,2,Angers,2.3,1.7,43.0,6500.0,Yunis Abdelhamid,3-4-1-2,Jérémie Pignard,Match Report,,10.0,4.0,21.9,1.0,1,1,9.0,2.0,18.3,1.0,1,1,2023,Reims
5,2022-09-04,15:00,Ligue 1,Matchweek 6,Sun,Home,D,1,1,Lens,2.1,1.9,37.0,15761.0,Yunis Abdelhamid,3-4-1-2,Eric Wattellier,Match Report,,17.0,4.0,17.7,1.0,0,0,20.0,4.0,16.1,0.0,0,0,2023,Reims
6,2022-09-11,15:00,Ligue 1,Matchweek 7,Sun,Away,L,0,1,Toulouse,1.0,1.3,53.0,21315.0,Yunis Abdelhamid,3-4-1-2,Stéphanie Frappart,Match Report,,11.0,1.0,16.0,0.0,0,0,14.0,3.0,18.6,2.0,0,0,2023,Reims
7,2022-09-18,13:00,Ligue 1,Matchweek 8,Sun,Home,L,0,3,Monaco,0.6,1.7,33.0,10000.0,Yunis Abdelhamid,3-4-1-2,Marc Bollengier,Match Report,,9.0,2.0,26.4,0.0,0,0,20.0,11.0,17.3,0.0,0,0,2023,Reims
8,2022-10-02,15:00,Ligue 1,Matchweek 9,Sun,Away,D,2,2,Troyes,1.0,1.6,32.0,10164.0,Yunis Abdelhamid,3-4-1-2,Benoît Millot,Match Report,,5.0,2.0,12.9,0.0,0,0,19.0,6.0,17.8,1.0,0,0,2023,Reims
9,2022-10-08,21:00,Ligue 1,Matchweek 10,Sat,Home,D,0,0,Paris S-G,1.8,1.2,37.0,20543.0,Yunis Abdelhamid,3-5-2,Pierre Gaillouste,Match Report,,24.0,4.0,19.1,1.0,0,0,11.0,3.0,17.1,1.0,0,0,2023,Reims
10,2022-10-15,17:00,Ligue 1,Matchweek 11,Sat,Away,D,0,0,Lorient,0.6,0.8,52.0,15776.0,Yunis Abdelhamid,3-5-2,Mathieu Vernice,Match Report,,7.0,2.0,19.8,0.0,0,0,10.0,3.0,22.1,3.0,0,0,2023,Reims
11,2022-10-23,15:00,Ligue 1,Matchweek 12,Sun,Home,W,2,1,Auxerre,2.4,0.7,54.0,11411.0,Yunis Abdelhamid,4-2-3-1,Hakim Ben El Hadj Salem,Match Report,,19.0,10.0,16.6,0.0,0,0,10.0,2.0,19.2,0.0,0,0,2023,Reims
12,2022-10-30,15:00,Ligue 1,Matchweek 13,Sun,Away,D,0,0,Brest,1.0,1.5,49.0,11008.0,Yunis Abdelhamid,4-2-3-1,Willy Delajod,Match Report,,11.0,3.0,14.4,0.0,0,0,12.0,4.0,17.0,0.0,0,0,2023,Reims
13,2022-11-06,15:00,Ligue 1,Matchweek 14,Sun,Home,W,1,0,Nantes,2.8,0.7,57.0,11477.0,Yunis Abdelhamid,4-2-3-1,Ruddy Buquet,Match Report,,21.0,8.0,20.9,0.0,1,1,15.0,4.0,20.9,0.0,0,0,2023,Reims
14,2022-11-13,15:00,Ligue 1,Matchweek 15,Sun,Away,D,1,1,Montpellier,2.1,1.7,51.0,11778.0,Yunis Abdelhamid,4-2-3-1,Florent Batta,Match Report,,17.0,4.0,17.9,1.0,0,0,16.0,8.0,17.4,0.0,0,0,2023,Reims
15,2022-12-29,19:00,Ligue 1,Matchweek 16,Thu,Home,W,3,1,Rennes,1.4,1.6,34.0,13262.0,Yunis Abdelhamid,4-2-3-1,Hakim Ben El Hadj Salem,Match Report,,10.0,4.0,14.4,0.0,0,0,11.0,5.0,14.4,0.0,0,0,2023,Reims
16,2023-01-02,17:00,Ligue 1,Matchweek 17,Mon,Away,D,1,1,Lille,0.8,2.3,39.0,31086.0,Yunis Abdelhamid,4-2-3-1,Eric Wattellier,Match Report,,9.0,6.0,18.5,2.0,0,0,14.0,5.0,14.6,0.0,0,0,2023,Reims
17,2023-01-08,15:30,Coupe de France,Round of 64,Sun,Away,W,7,0,FC Loon-Plage,,,69.0,1117.0,Yunis Abdelhamid,4-2-3-1,Thomas Léonard,Match Report,,15.0,9.0,,,0,0,5.0,1.0,,,0,0,2023,Reims
18,2023-01-11,19:00,Ligue 1,Matchweek 18,Wed,Away,W,1,0,Ajaccio,0.9,1.0,52.0,6648.0,Yunis Abdelhamid,4-2-3-1,Willy Delajod,Match Report,,9.0,1.0,15.6,1.0,0,0,11.0,1.0,20.6,0.0,0,0,2023,Reims
19,2023-01-15,15:00,Ligue 1,Matchweek 19,Sun,Home,D,0,0,Nice,0.9,0.8,51.0,11383.0,Yunis Abdelhamid,4-2-3-1,François Letexier,Match Report,,13.0,2.0,17.6,0.0,0,0,6.0,4.0,17.7,0.0,0,0,2023,Reims
20,2023-01-21,18:00,Coupe de France,Round of 32,Sat,Away,W,3,0,Les Herbiers,,,57.0,4600.0,Yunis Abdelhamid,4-2-3-1,Mathieu Vernice,Match Report,,12.0,5.0,,,1,1,7.0,1.0,,,0,0,2023,Reims
21,2023-01-29,20:45,Ligue 1,Matchweek 20,Sun,Away,D,1,1,Paris S-G,2.5,1.6,41.0,46000.0,Yunis Abdelhamid,4-5-1,Ruddy Buquet,Match Report,,17.0,4.0,15.7,0.0,0,0,12.0,4.0,13.9,0.0,0,0,2023,Reims
22,2023-02-01,19:00,Ligue 1,Matchweek 21,Wed,Home,W,4,2,Lorient,3.8,0.6,58.0,10746.0,Yunis Abdelhamid,4-2-3-1,Florent Batta,Match Report,,30.0,8.0,19.8,0.0,1,1,12.0,5.0,16.3,0.0,0,0,2023,Reims
23,2023-02-05,15:00,Ligue 1,Matchweek 22,Sun,Away,D,0,0,Auxerre,0.6,1.2,60.0,14680.0,Yunis Abdelhamid,4-2-3-1,Pierre Gaillouste,Match Report,,8.0,4.0,17.4,1.0,0,0,13.0,3.0,16.1,0.0,0,0,2023,Reims
24,2023-02-08,18:15,Coupe de France,Round of 16,Wed,Away,L,1,3,Toulouse,,,57.0,17660.0,Yunis Abdelhamid,4-2-3-1,Willy Delajod,Match Report,,17.0,4.0,,,0,0,11.0,6.0,,,0,0,2023,Reims
25,2023-02-12,15:00,Ligue 1,Matchweek 23,Sun,Home,W,4,0,Troyes,2.3,0.9,53.0,8115.0,Yunis Abdelhamid,4-2-3-1,Jérémie Pignard,Match Report,,20.0,10.0,17.7,1.0,0,0,7.0,2.0,16.9,1.0,0,0,2023,Reims
26,2023-02-18,17:00,Ligue 1,Matchweek 24,Sat,Away,D,0,0,Nice,1.6,1.2,48.0,18102.0,Yunis Abdelhamid,4-2-3-1,Marc Bollengier,Match Report,,9.0,1.0,18.3,0.0,0,1,16.0,1.0,19.5,0.0,0,0,2023,Reims
27,2023-02-26,15:00,Ligue 1,Matchweek 25,Sun,Home,W,3,0,Toulouse,2.7,1.1,47.0,12139.0,Yunis Abdelhamid,4-2-3-1,Mathieu Vernice,Match Report,,18.0,6.0,16.8,0.0,0,0,13.0,6.0,18.9,1.0,0,0,2023,Reims
28,2023-03-05,15:00,Ligue 1,Matchweek 26,Sun,Home,W,1,0,Ajaccio,0.6,0.4,64.0,12855.0,Yunis Abdelhamid,4-2-3-1,Pierre Gaillouste,Match Report,,12.0,3.0,23.4,0.0,0,0,5.0,1.0,21.1,2.0,0,0,2023,Reims
29,2023-03-12,17:05,Ligue 1,Matchweek 27,Sun,Away,W,1,0,Monaco,1.9,0.9,51.0,5383.0,Yunis Abdelhamid,4-2-3-1,Thomas Léonard,Match Report,,17.0,8.0,21.1,0.0,0,0,14.0,3.0,15.5,0.0,0,0,2023,Reims
30,2023-03-19,20:45,Ligue 1,Matchweek 28,Sun,Home,L,1,2,Marseille,1.6,1.2,55.0,20479.0,Yunis Abdelhamid,4-2-3-1,François Letexier,Match Report,,19.0,6.0,17.5,1.0,0,0,12.0,5.0,19.6,2.0,0,0,2023,Reims
31,2023-04-02,15:00,Ligue 1,Matchweek 29,Sun,Away,W,3,0,Nantes,2.2,1.3,52.0,26285.0,Yunis Abdelhamid,4-2-3-1,Marc Bollengier,Match Report,,14.0,9.0,17.3,0.0,0,0,12.0,5.0,17.8,0.0,0,0,2023,Reims
32,2023-04-09,15:00,Ligue 1,Matchweek 30,Sun,Home,D,1,1,Brest,3.4,1.4,61.0,12023.0,Yunis Abdelhamid,4-2-3-1,Benoît Millot,Match Report,,21.0,4.0,14.5,1.0,1,1,12.0,5.0,13.3,0.0,0,0,2023,Reims
33,2023-04-15,17:00,Ligue 1,Matchweek 31,Sat,Away,L,0,3,Rennes,0.4,2.9,49.0,27936.0,Yunis Abdelhamid,4-2-3-1,Jeremy Stinat,Match Report,,5.0,1.0,13.1,0.0,0,0,23.0,8.0,15.2,1.0,0,0,2023,Reims
34,2023-04-23,13:00,Ligue 1,Matchweek 32,Sun,Home,L,0,2,Strasbourg,1.4,0.8,73.0,13737.0,Yunis Abdelhamid,4-2-3-1,Clément Turpin,Match Report,,13.0,5.0,18.3,2.0,0,0,9.0,3.0,14.4,0.0,0,0,2023,Reims
35,2023-04-30,15:00,Ligue 1,Matchweek 33,Sun,Away,L,0,1,Clermont Foot,0.8,1.6,67.0,11446.0,Yunis Abdelhamid,4-2-3-1,Stéphanie Frappart,Match Report,,16.0,3.0,22.1,1.0,0,0,8.0,2.0,13.7,0.0,0,0,2023,Reims
36,2023-05-06,19:00,Ligue 1,Matchweek 34,Sat,Home,W,1,0,Lille,2.0,1.7,37.0,17911.0,Yunis Abdelhamid,4-3-1-2,Thomas Léonard,Match Report,,14.0,4.0,16.2,0.0,0,0,11.0,5.0,13.7,0.0,0,0,2023,Reims
37,2023-05-12,21:00,Ligue 1,Matchweek 35,Fri,Away,L,1,2,Lens,1.7,1.5,60.0,37701.0,Yunis Abdelhamid,4-1-2-1-2◆,Jérémie Pignard,Match Report,,16.0,2.0,18.6,0.0,1,1,7.0,5.0,21.2,1.0,1,1,2023,Reims
38,2023-05-21,15:00,Ligue 1,Matchweek 36,Sun,Home,D,2,2,Angers,1.5,1.2,57.0,11242.0,Yunis Abdelhamid,4-2-3-1,Florent Batta,Match Report,,11.0,4.0,13.8,0.0,0,0,7.0,3.0,14.1,0.0,0,0,2023,Reims
39,2023-05-27,21:00,Ligue 1,Matchweek 37,Sat,Away,L,0,3,Lyon,1.1,2.6,46.0,56874.0,Marshall Munetsi,3-5-2,Jeremy Stinat,Match Report,,10.0,1.0,19.8,1.0,0,0,23.0,7.0,19.1,2.0,0,0,2023,Reims
40,2023-06-03,21:00,Ligue 1,Matchweek 38,Sat,Home,L,1,3,Montpellier,1.5,2.3,49.0,15036.0,Yunis Abdelhamid,4-2-3-1,Pierre Gaillouste,Match Report,,11.0,5.0,18.1,0.0,0,0,16.0,7.0,18.5,1.0,0,0,2023,Reims
0,2022-08-07,15:00,Ligue 1,Matchweek 1,Sun,Home,W,3,2,Troyes,1.7,2.0,54.0,12003.0,Téji Savanier,4-2-3-1,Pierre Gaillouste,Match Report,,17.0,6.0,20.3,0.0,0,0,15.0,9.0,19.0,0.0,1,1,2023,Montpellier
1,2022-08-13,21:00,Ligue 1,Matchweek 2,Sat,Away,L,2,5,Paris S-G,0.9,3.2,41.0,46000.0,Téji Savanier,4-1-4-1,Willy Delajod,Match Report,,7.0,4.0,30.5,0.0,0,0,18.0,8.0,18.2,3.0,1,2,2023,Montpellier
2,2022-08-21,15:00,Ligue 1,Matchweek 3,Sun,Home,L,1,2,Auxerre,1.0,1.3,64.0,13137.0,Téji Savanier,4-1-4-1,Mathieu Vernice,Match Report,,13.0,7.0,18.5,0.0,0,0,6.0,1.0,25.9,0.0,1,1,2023,Montpellier
3,2022-08-28,15:00,Ligue 1,Matchweek 4,Sun,Away,W,7,0,Brest,2.5,0.3,48.0,11546.0,Jordan Ferri,4-2-3-1,Marc Bollengier,Match Report,,14.0,8.0,11.8,0.0,0,0,6.0,0.0,17.2,1.0,0,0,2023,Montpellier
4,2022-08-31,19:00,Ligue 1,Matchweek 5,Wed,Home,W,2,0,Ajaccio,1.7,1.2,38.0,10051.0,Jordan Ferri,4-2-3-1,Bastien Dechepy,Match Report,,9.0,4.0,15.6,1.0,0,0,15.0,0.0,15.8,1.0,0,0,2023,Montpellier
5,2022-09-04,13:00,Ligue 1,Matchweek 6,Sun,Home,L,1,3,Lille,0.5,1.6,25.0,12215.0,Jordan Ferri,4-3-2-1,Jérôme Brisard,Match Report,,4.0,1.0,19.6,2.0,0,0,26.0,8.0,18.4,0.0,0,0,2023,Montpellier
6,2022-09-11,15:00,Ligue 1,Matchweek 7,Sun,Away,L,1,2,Angers,0.7,2.5,55.0,6165.0,Téji Savanier,4-2-3-1,François Letexier,Match Report,,7.0,2.0,13.2,0.0,0,0,10.0,4.0,13.3,0.0,1,1,2023,Montpellier
7,2022-09-17,17:00,Ligue 1,Matchweek 8,Sat,Home,W,2,1,Strasbourg,1.8,0.6,50.0,10780.0,Téji Savanier,4-2-3-1,Jeremy Stinat,Match Report,,9.0,3.0,16.4,0.0,1,1,8.0,2.0,16.6,0.0,0,0,2023,Montpellier
8,2022-10-02,15:00,Ligue 1,Matchweek 9,Sun,Away,L,2,4,Toulouse,1.2,1.7,57.0,21820.0,Téji Savanier,4-2-3-1,Jérémie Pignard,Match Report,,23.0,5.0,21.4,3.0,0,0,12.0,5.0,18.2,0.0,0,0,2023,Montpellier
9,2022-10-09,13:00,Ligue 1,Matchweek 10,Sun,Home,L,0,2,Monaco,0.7,1.2,50.0,13048.0,Téji Savanier,4-2-3-1,Benoît Millot,Match Report,,11.0,1.0,16.2,1.0,0,0,11.0,7.0,20.6,2.0,0,0,2023,Montpellier
10,2022-10-15,21:00,Ligue 1,Matchweek 11,Sat,Away,L,0,1,Lens,0.7,1.8,35.0,37320.0,Téji Savanier,4-2-3-1,Hakim Ben El Hadj Salem,Match Report,,8.0,1.0,18.1,0.0,0,0,17.0,5.0,19.4,0.0,0,0,2023,Montpellier
11,2022-10-22,17:00,Ligue 1,Matchweek 12,Sat,Home,L,1,2,Lyon,1.1,2.7,38.0,15339.0,Téji Savanier,4-2-3-1,Thomas Léonard,Match Report,,10.0,4.0,16.6,0.0,0,0,21.0,10.0,15.2,1.0,0,0,2023,Montpellier
12,2022-10-30,15:00,Ligue 1,Matchweek 13,Sun,Away,L,0,3,Rennes,0.9,1.2,45.0,26617.0,Téji Savanier,5-3-2,Bastien Dechepy,Match Report,,8.0,3.0,21.5,1.0,0,0,14.0,3.0,19.2,0.0,0,0,2023,Montpellier
13,2022-11-06,15:00,Ligue 1,Matchweek 14,Sun,Away,D,1,1,Clermont Foot,1.2,3.4,46.0,10990.0,Téji Savanier,5-3-2,Marc Bollengier,Match Report,,6.0,2.0,26.3,0.0,1,1,14.0,6.0,19.5,1.0,0,2,2023,Montpellier
14,2022-11-13,15:00,Ligue 1,Matchweek 15,Sun,Home,D,1,1,Reims,1.7,2.1,49.0,11778.0,Téji Savanier,5-3-2,Florent Batta,Match Report,,16.0,8.0,17.4,0.0,0,0,17.0,4.0,17.9,1.0,0,0,2023,Montpellier
15,2022-12-29,17:00,Ligue 1,Matchweek 16,Thu,Away,W,2,0,Lorient,1.7,1.0,52.0,15963.0,Téji Savanier,4-2-3-1,Willy Delajod,Match Report,,14.0,6.0,17.5,1.0,0,0,12.0,4.0,15.9,1.0,0,0,2023,Montpellier
16,2023-01-02,19:00,Ligue 1,Matchweek 17,Mon,Home,L,1,2,Marseille,1.4,1.4,41.0,18971.0,Téji Savanier,4-2-3-1,Ruddy Buquet,Match Report,,7.0,0.0,18.5,0.0,1,1,17.0,7.0,16.1,1.0,0,0,2023,Montpellier
17,2023-01-06,18:00,Coupe de France,Round of 64,Fri,Away,L,1,2,Pau FC,,,65.0,3349.0,Mamadou Sakho,4-3-3,Mathieu Vernice,Match Report,,14.0,4.0,,,0,0,7.0,2.0,,,0,0,2023,Montpellier
18,2023-01-11,21:00,Ligue 1,Matchweek 18,Wed,Away,L,1,6,Nice,0.2,2.5,42.0,17500.0,Téji Savanier,4-2-3-1,Bastien Dechepy,Match Report,,4.0,2.0,21.3,2.0,0,0,16.0,10.0,15.2,0.0,0,0,2023,Montpellier
19,2023-01-15,15:00,Ligue 1,Matchweek 19,Sun,Home,L,0,3,Nantes,0.9,0.6,47.0,10947.0,Téji Savanier,4-2-3-1,Thomas Léonard,Match Report,,11.0,5.0,13.7,1.0,0,0,12.0,7.0,20.2,0.0,0,0,2023,Montpellier
20,2023-01-29,15:00,Ligue 1,Matchweek 20,Sun,Away,W,2,0,Auxerre,0.7,1.8,42.0,14206.0,Téji Savanier,4-2-3-1,Jeremy Stinat,Match Report,,4.0,3.0,14.0,0.0,0,0,15.0,4.0,19.4,1.0,0,1,2023,Montpellier
21,2023-02-01,21:00,Ligue 1,Matchweek 21,Wed,Home,L,1,3,Paris S-G,0.5,4.4,34.0,17454.0,Téji Savanier,3-5-2,Jérémie Pignard,Match Report,,6.0,3.0,18.3,1.0,0,0,18.0,7.0,14.7,1.0,0,1,2023,Montpellier
22,2023-02-05,15:00,Ligue 1,Matchweek 22,Sun,Away,L,0,2,Strasbourg,0.9,0.9,67.0,25028.0,Jordan Ferri,4-3-3,Stéphanie Frappart,Match Report,,11.0,0.0,18.2,0.0,0,0,6.0,2.0,12.6,0.0,0,0,2023,Montpellier
23,2023-02-12,15:00,Ligue 1,Matchweek 23,Sun,Home,W,3,0,Brest,2.5,0.8,44.0,12901.0,Téji Savanier,4-2-3-1,Florent Batta,Match Report,,15.0,6.0,15.9,1.0,1,1,10.0,2.0,17.8,0.0,0,0,2023,Montpellier
24,2023-02-19,15:00,Ligue 1,Matchweek 24,Sun,Away,W,1,0,Troyes,1.6,0.1,49.0,7745.0,Téji Savanier,4-2-3-1,Benoît Bastien,Match Report,,19.0,7.0,18.2,0.0,0,0,4.0,2.0,26.4,0.0,0,0,2023,Montpellier
25,2023-02-25,21:00,Ligue 1,Matchweek 25,Sat,Home,D,1,1,Lens,0.6,1.9,39.0,17074.0,Jordan Ferri,3-4-3,Jérôme Brisard,Match Report,,8.0,3.0,21.1,0.0,0,0,19.0,6.0,14.1,0.0,0,0,2023,Montpellier
26,2023-03-05,15:00,Ligue 1,Matchweek 26,Sun,Home,W,5,0,Angers,2.9,0.9,60.0,11664.0,Téji Savanier,4-2-3-1,Benoît Millot,Match Report,,14.0,7.0,15.7,2.0,1,1,10.0,4.0,16.4,0.0,0,0,2023,Montpellier
27,2023-03-12,15:00,Ligue 1,Matchweek 27,Sun,Away,W,1,0,Ajaccio,1.0,0.2,52.0,6889.0,Téji Savanier,4-2-3-1,Hakim Ben El Hadj Salem,Match Report,,11.0,4.0,19.9,0.0,0,0,7.0,1.0,32.4,0.0,0,0,2023,Montpellier
28,2023-03-19,15:00,Ligue 1,Matchweek 28,Sun,Home,W,2,1,Clermont Foot,3.3,1.8,56.0,13166.0,Téji Savanier,4-2-3-1,Pierre Gaillouste,Match Report,,23.0,9.0,17.7,1.0,0,0,16.0,8.0,19.5,1.0,0,0,2023,Montpellier
29,2023-03-31,21:00,Ligue 1,Matchweek 29,Fri,Away,D,1,1,Marseille,0.9,1.3,32.0,58231.0,Téji Savanier,4-2-3-1,Thomas Léonard,Match Report,,9.0,3.0,22.8,0.0,0,0,12.0,1.0,20.9,0.0,1,1,2023,Montpellier
30,2023-04-09,15:00,Ligue 1,Matchweek 30,Sun,Home,L,1,2,Toulouse,1.9,2.1,51.0,17283.0,Téji Savanier,4-2-3-1,Florent Batta,Match Report,,15.0,8.0,16.6,1.0,0,0,15.0,8.0,17.2,0.0,0,0,2023,Montpellier
31,2023-04-16,13:00,Ligue 1,Matchweek 31,Sun,Away,L,1,2,Lille,0.4,2.1,32.0,34200.0,Téji Savanier,4-2-3-1,Jérôme Brisard,Match Report,,4.0,1.0,17.0,1.0,0,0,17.0,7.0,16.6,1.0,0,0,2023,Montpellier
32,2023-04-23,17:05,Ligue 1,Matchweek 32,Sun,Home,W,1,0,Rennes,0.9,1.1,31.0,15537.0,Téji Savanier,4-2-3-1,Ruddy Buquet,Match Report,,11.0,2.0,26.5,0.0,0,0,16.0,4.0,18.9,0.0,0,0,2023,Montpellier
33,2023-04-30,13:00,Ligue 1,Matchweek 33,Sun,Away,W,4,0,Monaco,1.9,1.1,45.0,6069.0,Jordan Ferri,4-2-3-1,Marc Bollengier,Match Report,,19.0,9.0,19.6,0.0,0,0,7.0,4.0,17.3,1.0,0,0,2023,Montpellier
34,2023-05-07,17:05,Ligue 1,Matchweek 34,Sun,Away,L,4,5,Lyon,1.8,2.9,31.0,49531.0,Jordan Ferri,4-2-3-1,Bastien Dechepy,Match Report,,11.0,5.0,17.2,0.0,1,1,15.0,7.0,14.1,1.0,1,1,2023,Montpellier
35,2023-05-14,15:00,Ligue 1,Matchweek 35,Sun,Home,D,1,1,Lorient,1.6,0.6,43.0,12595.0,Jordan Ferri,4-3-3,Mathieu Vernice,Match Report,,15.0,3.0,15.5,0.0,0,0,11.0,3.0,19.4,1.0,0,0,2023,Montpellier
36,2023-05-20,17:00,Ligue 1,Matchweek 36,Sat,Away,W,3,0,Nantes,1.8,0.9,56.0,30170.0,Téji Savanier,4-2-3-1,Ruddy Buquet,Match Report,,13.0,6.0,20.0,1.0,0,0,13.0,3.0,15.5,0.0,0,0,2023,Montpellier
37,2023-05-27,21:00,Ligue 1,Matchweek 37,Sat,Home,L,2,3,Nice,2.3,3.4,47.0,16340.0,Téji Savanier,4-2-3-1,Benoît Millot,Match Report,,13.0,7.0,16.4,1.0,1,1,23.0,14.0,14.8,0.0,0,0,2023,Montpellier
38,2023-06-03,21:00,Ligue 1,Matchweek 38,Sat,Away,W,3,1,Reims,2.3,1.5,51.0,15036.0,Téji Savanier,4-2-3-1,Pierre Gaillouste,Match Report,,16.0,7.0,18.5,1.0,0,0,11.0,5.0,18.1,0.0,0,0,2023,Montpellier
0,2022-08-07,13:00,Ligue 1,Matchweek 1,Sun,Home,D,1,1,Nice,0.9,1.2,46.0,20567.0,Branco van den Boomen,4-2-3-1,Johan Hamel,Match Report,,6.0,3.0,10.4,0.0,0,0,11.0,4.0,16.1,1.0,0,0,2023,Toulouse
1,2022-08-14,15:00,Ligue 1,Matchweek 2,Sun,Away,W,3,0,Troyes,1.5,1.0,67.0,6000.0,Brecht Dejaegere,4-2-3-1,Marc Bollengier,Match Report,,10.0,4.0,18.5,1.0,0,0,12.0,1.0,14.3,0.0,0,0,2023,Toulouse
2,2022-08-21,15:00,Ligue 1,Matchweek 3,Sun,Home,D,2,2,Lorient,1.8,2.5,52.0,23862.0,Brecht Dejaegere,4-3-3,Gustavo Correia,Match Report,,16.0,8.0,12.9,1.0,0,0,12.0,2.0,20.3,2.0,1,2,2023,Toulouse
3,2022-08-28,13:00,Ligue 1,Matchweek 4,Sun,Away,L,1,3,Nantes,0.6,1.5,50.0,26574.0,Brecht Dejaegere,4-2-3-1,Mathieu Vernice,Match Report,,9.0,3.0,14.3,0.0,0,0,16.0,8.0,14.5,0.0,0,0,2023,Toulouse
4,2022-08-31,21:00,Ligue 1,Matchweek 5,Wed,Home,L,0,3,Paris S-G,0.8,2.8,38.0,31700.0,Branco van den Boomen,3-4-3,Hakim Ben El Hadj Salem,Match Report,,14.0,7.0,21.3,1.0,0,0,20.0,12.0,14.8,2.0,0,0,2023,Toulouse
5,2022-09-04,15:00,Ligue 1,Matchweek 6,Sun,Away,L,0,2,Clermont Foot,1.3,1.3,66.0,10085.0,Brecht Dejaegere,4-2-3-1,François Letexier,Match Report,,14.0,3.0,17.1,2.0,0,0,12.0,3.0,17.3,0.0,0,0,2023,Toulouse
6,2022-09-11,15:00,Ligue 1,Matchweek 7,Sun,Home,W,1,0,Reims,1.3,1.0,47.0,21315.0,Branco van den Boomen,5-4-1,Stéphanie Frappart,Match Report,,14.0,3.0,18.6,2.0,0,0,11.0,1.0,16.0,0.0,0,0,2023,Toulouse
7,2022-09-17,21:00,Ligue 1,Matchweek 8,Sat,Away,L,1,2,Lille,0.8,1.0,55.0,33635.0,Branco van den Boomen,5-4-1,Pierre Gaillouste,Match Report,,14.0,5.0,17.2,0.0,0,0,10.0,4.0,16.0,1.0,0,0,2023,Toulouse
